,text,labels
334,"Ročna limfna drenaža <p/> Masažni in lepotilni centri v naravnih zdraviliščih ponujajo več vrst masaž, ena takih je tudi ročna limfna drenaža ali lepotilna masaža. Ročna limfna drenaža pozitivno vpliva na stresne bolezni in imunski sistem našega organizma. Znižuje visok pritisk, preprečuje zatekanje, odpravlja celulit in ohranja elastičnost kože. <p/> Ročna limfna drenaža je postopek masaže, pri katerem s posebno tehniko glajenja vplivamo na limfni sistem. Limfni sistem ima v telesu nalogo odstranjevati produkte presnove. Osnovni namen ročne limfne drenaže je čiščenje telesa. Ročne oziroma strojne limfne drenaže pa ne priporočajo pri malignih tumorjih, motnjah ščitnice in astmi.",Promotion of a Product
913,"HOFER vsem slovenskim prvošolčkom že 5. leto podarja knjigo Bralne značke <p/> V petih letih prvošolčkom podarili že več kot 125.000 knjig <p/> Na dan zlatih knjig (17. september) se je tudi uradno začela letošnja sezona branja za bralno značko. Pričetek so naznanili včerajšnji dogodki na osnovnih šolah po Sloveniji in izven njenih meja. Podjetje HOFER v sodelovanju z Društvom Bralna značka Slovenije – ZPMS letos več kot 21.000 letošnjim prvošolčkom podarja slikanico Škrat Kuzma dobi nagrado, pisateljice Svetlane Makarovič in ilustratorja Tomaža Lavriča. V petih letih so tako z namenom spodbujanja bralne kulture v okviru projekta Radi beremo podarili že več kot 125.000 knjig. <p/> HOFER Radi beremo, Lesce_avtorica Barbara Hanuš <p/> Slovenski prvošolčki v 60. sezono bralne značke s slikanico Škrat Kuzma dobi nagrado <p/> Z včerajšnjimi dogodki v osnovnih šolah, še posebej slovesno v Sevnici, Romjanu, Prevaljah, Semiču, Vipavskem križu in Lescah, so pri podjetju HOFER v sodelovanju z Društvom Bralna značka Slovenije – ZPMS letos že 5. leto s knjigo obdarili slovenske prvošolčke in tudi uradno otvorili bralno sezono. Knjige so otrokom na zgoraj omenjenih lokacijah predali avtorji Aksinja Kermauner, Barbara Hanuš, Anja Štefan, Primož Suhodolčan, Vesna Radovanovič, Nataša Konc Lorenzutti. Vsi prvošolčki v Sloveniji in slovenski otroci izven njenih meja so kot bralno spodbudo prejeli slikanico Škrat Kuzma dobi nagrado, pisateljice Svetlane Makarovič in ilustratorja Tomaža Lavriča. V šolske klopi bo letos sedlo približno 21.000 prvošolčkov, ki jih bo za branje zagotovo še dodatno navdušil navihani škrat Kuzma s svojimi škratovskimi prigodami. <p/> HOFER Radi beremo, Lesce_knjiga Škrat Kuzma dobi nagrado <p/> HOFER v petih letih skupaj z Bralno značko podaril več kot 125.000 knjig za slovenske prvošolčke <p/> Branje je znanje in tega se zaveda tudi podjetje HOFER Slovenija, ki bo tako v petih letih projekta Radi beremo v sodelovanju z Bralno značko slovenskim prvošolčkom podarilo že več kot 125.000 knjig. <p/> Podjetje HOFER je obenem tudi v letošnjem letu podpornik drugega Nacionalnega meseca skupnega branja, ki poteka od 8. septembra, mednarodnega dneva pismenosti, do 13. oktobra 2019, zaključka Tedna otroka®. Namen projekta je razvoj bralne kulture in bralne pismenosti vseh prebivalcev v Sloveniji, slovenskem zamejstvu in med Slovenci po svetu. <p/> 160 prvošolčkov HOFERjevih zaposlenih prejelo še vrečko s šolskimi potrebščinami <p/> Prvi šolski koraki so velika prelomnica za otroke in starše ter pričetek pridobivanja številnih znanj. Podjetje HOFER z več kot 1800 sodelavkami in sodelavci je za lažji vstop v šolo vse prvošolčke svojih zaposlenih še dodatno obdarilo. Več kot 160 otrok HOFERjevih sodelavcev je namreč prejelo darilno vrečko s šolskimi potrebščinami, kjer pa seveda ni manjkalo niti sladko presenečenje. <p/> Več informacij o HOFERjevem projektu Radi beremo najdete TUKAJ. <p/> Vrečka za šolo, ki jo prejmejo otroci HOFERjevih zaposlenih <p/> Podobni prispevki",Opinionated News
722,"KAJ PRAVIJO NAŠI NAROČNIKI? <p/> BOGOMIR JALOVEC <p/> B33, d.o.o. <p/> B33 posluje s podjetjem Spletnik že vrsto let. Predvsem cenimo odzivnost, hitro tehnično podporo tako delovanja strani, kot tehničnih nasvetov 'naredi sam' in nasvete s področja povečanja prodaje, optimizacije. <p/> TOMAŽ ERŽEN <p/> Gaus d.o.o. <p/> Naredili oziroma postavili so nam spletno trgovino s katero smo zelo zadovoljni. V podjetju nudijo zelo dobro podporo in svetovanje za čimbolj optimalno izvedbo in delovanje spletne trgovine tako na začetku kot ves nadaljni čas medsebojnega poslovanja.",Review
865,"zdravo punce! mene pa zanima, če mi lahko katera da kakšn nasvet okoli krvavitve ki se mi je pojavila! čez 5 dni pričakujem menstruacijo (se pravi sobota), jaz pa sem že dans začela krvavet.. ponavadi imam že prvi dan zelo močno menstruacijo ki jo začne spremlat tud bolečina.. zdaj pa je krvavitev nekoliko bol šibka, in je bolj vodene rdeče barva.. brez sluzi.. pa tudi bolečine v trebuhu so približno take kot pred menstruacijo, samo ne tako močne. v zadnjem tednu (kak dan več) se mi aja tudi to, da imam prsi bolj polne kot ponavadi, trebuh se mi je rahlo napihnil, rahlo me je bolel križ dvakrat sm tudi opazla da imam v ustih tak kovinski okus.. ali lahko to pripišem samo malo hujšemu pms-ju ali.. je možno, da bi bili to kakšni znaki za nosečnost! upam da se znajdete iz napisanga, ger sm zelo a.. pozitivno seveda! če se slučajno kaj aja bi bila zelo vesela! <p/> Sicer nisem punca pa vseeno, krvavitev bi bila lahko razlog za veselje, kar pa je takole po forumu, brez predhodnega menstrualnega koledarčka zelo težko diagnosticirati. Nosečniški test bo povedal največ",Forum
825,"Prva brezplačna izobraževalna delavnica na temo pravic potrošnikov in bančnih storitev se bo zgodila že 30. marca. Prijavite se nanjo, če že... <p/> Letno poročilo o sistemu hitrega obveščanja o nevarnih neživilskih izdelkih Safety Gate razkriva, da so v njem v letu 2020 prejeli kar 2.253 ob... <p/> V okviru evropskega projekta Food PRO, ki ga financira Evropska unija, izvajamo raziskavo trga kosmičev. Ker nas zanimajo tudi vaše nakupne navad... <p/> Rezultati tržnega pregleda so na voljo tudi vsem potrošnikom. Če niste član ZPS, vpišite svoj e-naslov in potrdite <p/> Izdelki za razkuževanje rok so se v zadnjih mesecih zaradi pojava novega koronavirusa, ki povzroča bolezen COVID-19, znašli v marsikateri nakupo... <p/> 15. marec je svetovni dan pravic potrošnikov, ki ga po vsem svetu praznujemo, odkar je na pravice potrošnikov v nagovoru kongresa leta ... <p/> V zadnjih letih smo priča razmahu sodelovalne ekonomije. Med seboj si pomagamo s prevozi, izmenjujemo oblačila in sodelujemo pri izmenjavi zelenj... <p/> Člani Zveze potrošnikov Slovenije imate v okviru letne članarine na voljo veliko ugodnosti – neomejen dostop do vseh vsebin na spletnem portal... <p/> Letos ste najraje prebirali teste, zelo priljubljene so tudi vsebine s področja financ, veliko pa vas je podprlo našo akcijo Vezava za oba.",List of Summaries/Excerpts
793,"Razpoznavni znak koroške občine Mežica je zaradi večstoletne tradicije še vedno rudarstvo, vezano na nahajališča svinca in cinka med Peco in Uršljo goro. Mežiški rudnik je spremenjen v turistični rudnik in muzej. <p/> Bolniška odsotnost delovno aktivnih prebivalcev je trajala povprečno 18,5 koledarskih dni na leto, v Sloveniji pa 14,5 dni. <p/> Delež oseb, ki prejemajo zdravila zaradi povišanega krvnega tlaka, je bil blizu slovenskemu povprečju, za sladkorno bolezen prav tako. <p/> Stopnja bolnišničnih obravnav zaradi srčne kapi je bila 4,0 na 1000 prebivalcev, starih 35 do 74 let, v Sloveniji pa 2,0. <p/> Pri starejših prebivalcih občine je bila stopnja bolnišničnih obravnav zaradi zlomov kolka 7,4 na 1000, v Sloveniji pa 6,3. <p/> Delež uporabnikov pomoči na domu je bil blizu slovenskemu povprečju. <p/> Stopnja umrljivosti zaradi samomora je bila 31 na 100.000 prebivalcev, v Sloveniji pa 21. <p/> Dejavniki tveganja za zdravje in preventiva <p/> Telesni fitnes otrok je bil blizu slovenskemu povprečju. <p/> Stopnja bolnišničnih obravnav zaradi poškodb v transportnih nezgodah je bila 2,3 na 1000 prebivalcev, v Sloveniji pa 1,6. <p/> Delež prometnih nezgod z alkoholiziranimi povzročitelji je bil višji od slovenskega povprečja. <p/> Odzivnost v Program Svit - presejanju za raka debelega črevesa in danke je bila 64,9 %, v Sloveniji pa 59,7 %. <p/> Presejanost v Programu Zora - presejanju za raka materničnega vratu je bila 75,5 %, v Sloveniji pa 71,5 %. <p/> KAZALNIKI ZA OBČINO – preračunani statistični podatki (npr. gostota prebivalstva, naravni prirast na 1.000 preb., stopnja registrirane brezposelnosti...), ki omogočajo primerjavo med občinami in z državo. <p/> Podatki za občino v primerjavi s podatki za upravno enoto, statistično regijo in državo.",Information/Explanation
760,"Magnetna samostoječa tabla Nobo Piranha Mobile, 100 x 70 cm <p/> Samostoječa tabla Nobo ima magnetno površino, na katero se lahko piše z markerji za bele table. Ima dve izvlečni roki s štirimi magnetki. Tabla je opremljena s pomičnim ravnilom, ter predalom za shranjevanje markerjev in magnetkov. Ima podvozje na petih kolesih, ki omogoča lažje premikanje table po prostoru. Tabla je nastavljiva po višini.",Information/Explanation
610,"Zbirateljska kolekcija vsebuje igro Sword art Online: Fatal Bullet, 2 osrednji figuri iz igre (Kirito in Sinon), 1 igralno mapo in 1 umetniško knjigo.",Information/Explanation
640,"Kartografija Garmin cityXplorer 2013 za pešce <p/> Garmin predstavlja posodobitev kartografije za pešce, Garmin cityXplorer 2013. Posodobitve bodo veseli predvsem obiskovalci športnih dogodkov, in sicer evropskega nogometnega prvenstva v Ukrajini in na Poljskem ter olimpijskih iger v Londonu. <p/> S kartografijo cityXplorer so na voljo najnovejše informacije velikih mest Evrope, Amerike, Afrike, Avstralije in drugod, in sicer za lokalno nakupovanje, restavracije, hotele, zabavo, parkirišča in še veliko več. Poleg tega omogoča, da kot pešec izberete najhitrejšo in najbolj slikovito pot do svojega cilja, odvisno od vremena ali kako daleč boste hodili. Podzemna železnica, vlak, avtobus, vodni taksiji in več, so izbirne možnosti za poti do vašega cilja. <p/> Novosti v najnovejši verziji kartografije cityXplorer 2013.10: • Posodobljeni zemljevidi mest za priljubljene svetovne destinacije v Evropi, Severni in Južni Ameriki, Južni Afriki, Avstraliji in drugod • Pokritost prevoza v Londonu je razširjena na več kot 650 avtobusnih prog • Posodobljen zemljevid Londona vključno s 55 dodatnimi znamenitostmi in športnimi destinacijami dogodkov, več kot 980 dodatnih kilometrov pešpoti in več kot 20.000 dodatnih zanimivosti • Prva izdaja kartografije cityXplorer za Kijev v Ukrajini in Poznan ter Wroclaw na Poljskem, s posebnimi priljubljenimi točkami (POI) za nogomet, vključno s prodajnimi mesti, vhodi in posebnimi parkirišči • Za združljive naprave, posodobljena in dodatna 3D orientacijska točka za priljubljene športne destinacije <p/> Nakup kartografije cityXplorer 2013 je na voljo na prodajnih mestih Garmin. Seznam le-teh najdete na www.garmin.si. Dodajanje cityXplorer kartografije na napravo, ki ne podpira izboljšano navigacijo za pešce, bo omogočilo samo gledanje zemljevidov cityXplorer in zanimivosti, ne pa tudi vodenja. Na tako napravo lahko prenesete le eno regijo (mesto). Dodatne regije je mogoče prenesti s posameznimi microSD/SD pomnilniškimi karticami. Združljive naprave si oglejte na spletni strani Garmin: http://www.garmin.si/view_product.php?product=010-11738-01&cat_id=0.",Promotion of a Product
743,"Uganete, koliko let šteje ameriški zvezdnik? <p/> Martin Sheen, Profimedia <p/> Ameriški igralec Martin Sheen danes praznuje rojstni dan. <p/> Igralec Martin Sheen danes praznuje 80 let. Igralec se je proslavil kot Willard v filmu Francisa Forda Coppole Apokalipsa zdaj in kot predsednik ZDA v sloviti televizijski seriji Zahodno krilo, zaigral pa je tudi v filmu hrvaškega režiserja Jakova Sedlarja, ki pripoveduje o prikazovanju Marije v Međugorju. <p/> Življenje in delo <p/> Martin Sheen se je rodil leta 1940 kot Ramon Gerardo Antonio Estevez imigrantskim staršem v mestu Dayton v Ohiu. Bil je sedmi od desetih otrok. <p/> Kot filmski igralec je nase opozoril v filmih The Subject Was Roses (1968) and Badlands (1973), leta 1979 pa zaslovel v filmu Apokalipsa zdaj. Pozneje je zaigral v skoraj 70 filmih, med drugim v Wall Street (1987), Gandhi (1982), Ameriški predsednik (1995) in Ujemi me, če me moreš (2002). <p/> Leta 1995 je v Sedlarjevem filmu o Medžugorju, ki govori o začetkih Marijinega prikazovanja in o komunističnem preganjanju glavnih akterjev, upodobil patra Joza Zovka. Film je prejel nagrado občinstva na 42. Puljskem filmskem festivalu leta 1996. <p/> Leta 2011 se je s sinom Emiliom Estevezem (1962) lotil pisanja družinskih spominov. S sinom, prav tako igralcem, sta sedemkrat zaigrala skupaj. Med drugim tudi v Apokalipsi zdaj, a je bil prizor, kjer Estevez igra kurirja, izrezan iz končne verzije filma. Med drugim sta zaigrala v filmu The Way (2010), ki ga je Estevez tudi režiral.",Information/Explanation
124,"Janša proti referendumu <p/> 3 Junij, 2012 - 20:00 <p/> Tekst: Ivan Puc | Foto: Bobo <p/> Za omejitev referendumov je Janez Janša pripravljen sklepati kompromise in postaviti svoja stališča na glavo. <p/> So se stranke iskreno pripravljene »združiti« za radikalno omejitev referenduma? Predsednik vlade in SDS Janez Janša je presenetil – kaže, da to ne bo prvič – kolege in politično javnost. Da bi izpeljal svoj mandat in uveljavil več zahtevnih reform, je pripravljen na vsakršen kompromis, ki bi omejil referendum. Tudi postaviti svoja stališča na glavo. <p/> Za pozornejše opazovalce politike to vendarle ne bi smelo biti preveč osupljivo. Vlada, kot lahko opazujemo prav vsak dan, vztraja pri (socialnem) dialogu vedno, ko ji grozi blokada. Načelna stališča in opredelitve, ki jih za seboj vleče SDS že več let, pa so potisnjene v stran. Pomembni so samo rezultati, tudi pred ustanovami EU. <p/> Lahko si predstavljamo, kako sta Janez Janša in njegov predhodnik Borut Pahor v Bruslju pojasnjevala naše posebnosti državne ureditve in kolikšna je možnost z referendumom podstaviti nogo težko pričakovanim zakonu ali sporazumom. Pokojninskemu ali arbitražnemu, denimo. Najbrž jih taka pojasnila ne zanimajo preveč. Kot rečeno, pomembni so le rezultati. Drugače od Janše je bil Pahor precej manj prilagodljiv. Zgodba o tem, zakaj sindikatom lani vendarle ni popustil še za kak korak in preprečil polom pokojninske reforme, še ni povsem jasna. Odgovornost pa je vendarle nedvoumno njegova.",Opinion/Argumentation
839,"Domov - Smučarski skoki - Aktualno - V Planici vse pripravljeno za veliki finale sezone 2020/21 <p/> V Planici vse pripravljeno za veliki finale sezone 2020/21 <p/> 17.03.2021 <p/> Pred finalom sezone svetovnega pokala v smučarskih skokih, ki bo na Letalnici bratov Gorišek na sporedu prihodnji teden, so svoje misli in poglede strnili predstavniki OK Planica. <p/> Enzo Smrekar, predsednik SZS in predsednik OK Planica <p/> Po treh uspešno izvedenih svetovnih prvenstvih v Sloveniji in po vseh treh izvedbah tekem svetovnega pokala je pred nami zaključek sezone s finalom v Planici. Pričakujemo vse ekipe, čudovit zaključek in vrhunsko organizacijo. Žal pa tudi tokrat, upam da sicer zadnjič, ne bo gledalcev. Tisto, kar je pomembno je to, da tudi tokrat delamo vse na temu, da bi izgubo, ki je nastala iz naslova odpovedane tekme marca lani delno pokrili. Pričakovanja so, da bo tudi ta prireditev delala s pozitivno ničlo in bo delno tudi prispevala k pokritju sezonskega manjka. <p/> To priložnost bi rad izkoristil tudi za to, da se zahvalim vsem naših zvestim pokroviteljem. Brez njih ne bi bilo možno izpeljati. Zahvala tudi vsem delavcem in sodelavcem, ki z veliko entuziazma skrbijo za to, da so naše tekme izpeljane na vrhunskem nivoju. Seveda hvala OK Planica, ki skrbi nad vsem tem in skrbi za samo izvedbo. Prepričan sem, da boste predstavniki medijev in vse ekipe začutili dobrodošlico, kljub temu, da so preventivni ukrepi strogi. Le te narekuje na eni strani stroka na drugi strani pa tudi previdnost, ki nas je letos zaznamovala kot enega od vrhunskih izvajalcev tekem svetovnega pokala pri katerih ni nikoli prišlo do kakršnih koli okužb ali odpovedi. <p/> Ko smo v mesecu decembru zaključevali svetovno prvenstvo v poletih, smo bili že nekako z mislimi tudi pri marčevskem zaključku svetovnega pokala. Takrat smo si predstavljali, da bomo zdaj v dolini pod Poncami že lahko pozdravili tudi prve gledalce v živo. Žal tudi po vseh teh mesecih in še posebej po intenzivnih razgovorih v zadnjih tednih lahko samo še ugotovimo z žalostjo, da tudi letos gledalcev še ne bomo pozdravili in da ukrepi, ki so bili v veljavi decembra, veljajo tudi zdaj. To pomeni, da bodo vsi, ki so udeleženi v tem tekmovanju, bivali v t. i. snežinki. Vzpostavljeni bosta dve področji, t. i. zeleno in sivo področje. Varovani področji, v katerih se bo tekmovanje kar čim bolj nemoteno odvijalo. Tudi za medije velja podoben režim kot decembra. Velja tako za delo v medijskem centru kot v mešani coni. <p/> Kar precej smo se ukvarjali tudi z mislijo, ki je bila živa že decembra in sicer, da bi gledalci planiško tekmovanje spremljali iz vozil. Žal tudi tu danes tega ne moremo potrditi. Ne samo velike količine snega, ki smo ga bili deležni v letošnji zimi, tudi epidemiološka situacija v Sloveniji in širši Evropi še ni tako dobra, da bi bilo to možno. Z zvestim pokroviteljem, Zavarovalnico Triglav, smo zato zopet pripravili t. i. virtualno navijaško tribuno, ki bo postavljena ob izteku Letalnice bratov Gorišek. Tam se bodo virtualni gledalci lahko vklapljali v samo tekmovanje preko orodja za oddaljena srečanja. Že zdaj bi rad vse zainteresirane povabil, da se prijavijo na spletni strani triglav.si/planica. Tam bodo potem počakali na poziv k ogledu tekme. <p/> Planica bo drugačna ne glede na vse, kar smo preizkusili že decembra. Te izkušnje so bile zelo hvaležne. Režim bo sicer podoben, a takrat smo se naučili kar nekaj stvari. Kljub ostrejši zahtevi slovenske zakonodaje, vsi udeleženci športnih dogodkov se morajo testirati na 48 ur, se bomo tega tudi držali. Zaradi dodatnega tekmovalnega dneva je tveganje za okužbo še toliko večje. Tega si ob zključku sezone ne želimo. Želimo ohraniti sloves dobrega, odličnega organizatorja in zato je bila sprejeta takšna odločitev. Pravila za tekme svetovnega pokala v smučarskih skokov so v družini FIS nekoliko drugačna in v nekaterih točkah tudi ostrejša kot smo jih vajeni kje drugje. <p/> V tem trenutku imamo prijavljenih 16 tekmovalnih ekip. Približno 186 oseb je na seznamu akreditacij. Dostop v dolino bo že od tega konca tedna naprej omejen. Najprej bo omejitev delna, od ponedeljka naprej pa je dolina za vse zunanje obiskovalce praktično zaprta. Dostop bo možen le akreditiranim osebam. <p/> Preventivni ukrepi zoper covid-19 ostajajo v veljavi še naprej. Poziv k distanci, neprestanemu nošenju FFP2 mask in razkuževanje! To je povsem na mestu. Prosim, da se tega držite vsi. <p/> Kot zanimivost lahko povem, da če smo decembra tekme gostili pod žarometi, bodo tekme med tednom potekale v popoldanskih urah, a še v pogojih dnevne svetlobe. S TV prenosom TV Slovenije pa bomo znova poskrbeli za dodatne atraktivne vložke, tako da bo tudi tokratni prenos iz Planice nekaj posebnega. Lahko povem, da imam ob boku letošnjega tekmovanja tudi poskusni odtis knjige, ki bo izšla ob letošnji Planici. Verjamem, da jo bomo vsi z veseljem sprejeli. Brata Gorišek sta usodno povezana s Planico in Planica z njima. To je še en dodaten moment letošnje Planice. <p/> Proračun je tokrat težak nekaj evrov manj kot 1,5 milijona evrov. Če to primerjamo s siceršnjimi klasičnimi finali v preteklih letih, je kar za polovico nižji. Zelo smo se morali potruditi, obrniti vsak evro in ga čim bolj ekonomično porabiti, da bo končni izračun pokazal pozitivno ničlo. Žal je odsotnost gledalcev povzročila izpad približno 35% prihodkov. Če k temu prištejemo še izgubo, ki je bila ustvarjena lani marca, situacija ni zavidljiva, ni pa neobvladljiva. Z ekipo sodelavcev v OK Planica bomo storili vse, da to izgubo tudi uspešno saniramo. Poleg zvestih pokroviteljev, ki nam vsa leta stojijo ob strani, bi se rad zahvalil še Ministrstvu za obrambo, slovenski vojski in seveda slovenski policiji, ki s svojimi pripadniki vedno poskrbi, da je Planica takšna kot je, kot smo je vajeni in verjamem, da bo tudi tokrat posebna, čeprav drugačna, ker gledalci v dolino pod Ponce ne bodo mogli priti. <p/> Aljoša Dolhar, vodja tekmovanja <p/> Čutim določeno mero odgovornosti. Letos so priprave že od vsega začetka potekale malce drugače kot po navadi. Imeli smo specifično situacijo in sicer smo na letalnici imeli tri vrste snega. Od marčevske prireditve nam je ostalo približno 4000 kubičnih metrov snega, ki smo ga shranili in potem uporabili že decembra. Na to podlago je zapadlo še precej naravnega snega. Količinsko ocenjujemo, da ga je bilo okrog 12.000 kubičnih metrov. Dodatno smo še proizvedli približno 5000 kubičnih metrov umetnega snega. Tekmom zime smo v sodelovanju z NC Planica sproti teptali doskočišče in iztek, sneg smo stiskali, ga mešali in predvsem preprečevali plazenje. Na naletu smo ravno tako ohranili smučino iz decembra. Le to smo potem morali očistiti in ponovno vrezati. Trenutno je situacija taka, da smo danes začeli z odstranjevanjem rezervnega snega, ki smo ga imeli shranjenega v izteku. S teptalnim strojem sneg razporejamo po letalnici. Naletno smučino imamo praktično že gotovo, tako da čakamo le na to, da jo odpremo in začnemo uporabljati. S strojnimi deli bomo gotovi v petek popoldne. V soboto in nedeljo načrtujemo veliko akcijo z našo ekipo, ki bo vse pripravila za torkov preizkus. <p/> Danes in jutri v Planici potekata izbirna treninga za predtekmovalce. Po jutrišnjem dnevu bomo oblikovali ekipo 20-25 predskakalcev, ki bodo skakali naslednji teden. V torek ob 15.30 uri pričakujemo prvo serijo preizkusa letalnice. Druga serija je v načrtu ob 17. uri, zato da bomo istočasno lahko izvedli test vidljivosti in pogojev. Kar se tiče vremenske napovedi moram reči, da je trenutno precej ugodna. Od torka naprej pričakujemo stabilno vreme, temperature bodo zmerne. Ponoči od -5 do -8, kar nam bo olajšalo delo. Dnevne temperature se bodo gibale od 2 do 8 stopinj. Vreme bo delno jasno do pretežno oblačno, kar je za nas bolje kot zelo jasno vreme. Upam, da je ta napoved točna. Tudi glede vetra naj bi bile razmere zelo stabilne. Tudi vreme nam gre trenutno zelo na roko. Kdo bo skočil prvi, bo znano po jutrišnjem treningu. <p/> Letos se bo v Planici zamenjala celotna žirija tekmovanja, ne samo vodja tekmovanja. Prišlo je tudi do menjave TD in ATD. V nedeljo po tekmi bomo videli kaj to pomeni. Tehnični delegat bo Ivo Greger iz Češke, ki po mojih informacijah s poleti še nima nobenih izkušenj, a je izkušen TD. Njegov asistent je moj asistent na poletih, Thomas Hasselberger iz Nemčije. Dobro sva sodelovala že na vseh letalnicah in upam, da bo to nekaj odtehtalo in da bomo kot žirija delovali usklajeno.",Opinion/Argumentation
241,"Obvestilo! <p/> Starše otrok 7. in 8. razreda obveščamo, da jutri, 26. 05. 2014 odpade šola v naravi na Blokah. Učenci imajo pouk po urniku. O datumu izvedbe šole v naravi vas bomo naknadno obvestili.",Announcement
486,"Vas vabim v knjižnico Izola na razstavo še drugih modnih skic in izdelkov. 1.aprila 2014 začnem. <p/> Razstava bo še v knjižnici Škofljica. Tam začnem 13.maja, nato pa naprej. Povem kje in kdaj. <p/> Vse slike bodo v okvirjih s paspartuji. Nakup je mogoč. Cena od 20-200,00 EUR",Invitation
232,"Gremo v kino <p/> V soboto zvečer bodo v Cankarjevem domu v Ljubljani razglasili zmagovalne filme 24. mednarodnega filmskega festivala. Kateri filmi so najverjetnejši kandidati za vodomca, zakaj smo v Fokusu letos gledali avstrijske filme, kateri filmi so bili najbolj ekstravagantni in kateri najbolj zanimivi za kritike? In katere filme še lahko ujamemo v izteku festivala? O vsem v <p/> Gremo v kino <p/> V tokratni oddaji Gremo v kino bomo poročali o dogajanju v prvih dneh Ljubljanskega filmskega festivala LIFFE, poročali pa bomo tudi o vrhuncih letošnjega dunajskega filmskega festivala Viennale. Poleg tega bomo ocenili novo slovensko premiero, drugi del uspešnice Gremo mi po svoje, in politični triler Peta veja oblasti, resnično zgodbo o razkritju zaupnih dokumentov na <p/> Gremo v kino <p/> V tokratni oddaji Gremo v kino bomo obširno predstavili program bližajočega se Ljubljanskega mednarodnega filmskega festivala LIFFE, poleg tega bomo poročali o mednarodni konferenci Mesto kina, ki je bila organizirana v okviru 90. obletnice delovanja kina na Kolodvorski ulici v Ljubljani. Udeleženci konference so se ukvarjali z vprašanjem prihodnosti kinematografov. <p/> Gremo v kino <p/> V oddaji Gremo v kino bomo ocenili tri filme, ki so se na novo zavrteli v slovenskih kinematografih, in sicer akcijsko dramo o napadu sodobnih piratov, Kapitan Phillips, novo komedijo ustvarjalcev kultnega Jackassa, Nesramni dedi, in animirano pustolovščino Khumba. Poleg tega se bomo pogovarjali o edinem filmu, ki ga je v treh dimenzijah posnel mojster <p/> Gremo v kino <p/> V oddaji Gremo v kino bodo tokrat v ospredju štiri filmske premiere, in sicer nova stvaritev Woodyja Allena, Otožna Jasmine, novi film Gorana Markovića, Ponarejevalec, zatem Jimmy P.: Psihoterapija prerijskega Indijanca – novo delo Arnauda Desplechina – in holivudska znanstvenofantastična drama Gravitacija – otvoritveni film letošnjega beneškega filmskega festivala.",List of Summaries/Excerpts
