,text,labels
19,"Prispevki <p/> Vedno več novogradenj in obnov stanovanjskih objektov je izveden v smislu nizkoenergijskega ali celo pasivnega objekta. Nizkoenergijski predvsem pa pasivni objekti so bivalne zgradbe katerih osnovni namen je čim manjša poraba energije. <p/> Po definiciji naj bi bila hiša nizkoenergijska takrat ko ima potrebe po energiji za ogrevanje manjše od 50 kWh / (m ² a), pasivna pa takrat, ko so potrebe manjše od 15 kWh / (m ² a). V praksi je lahko celo manj kot 10 kWh / (m ² a). <p/> Da objekt doseže te standarde je pomembnih več dejavnikov. Pri načrtovanju in izvedbi je potrebno upoštevati pravilno lego in orientacijo kot tudi uporabo pravih konstrukcij in materialov. <p/> Cilj takega načina gradnje naj bi bila čim manjša poraba energije za ogrevanje in hlajenje objektov. <p/> S tem pa posredno moramo na čimbolj učinkoviti način zadostiti sledečim pogojem: <p/> - izrabo sončne energije na direkten način skozi steklene površine in na indirekten način preko sončnih kolektorjev za pripravo sanitarne vode, <p/> Osnovni energijski vir za tovrstne objekte je sonce. Vendar pa moramo resnici na ljubo priznati, da v naših krajih v zimskem obdobju sončnih dni ni na pretek. Zato v takih dnevih, ko so zunanje temperature okrog 0°C ali še nižje, tudi tovrstni objekti potrebujejo dodaten vir energije. <p/> Najpogosteje je dodatni vir toplotna črpalka, ki skrbi za ogrevanje objekta in zagotavljanje potrebne količine sanitarne vode v hladnih dneh brez sončnega sevanja. <p/> Kakor so toplotne črpalke zelo sodobne in tehnično izpopolnjene naprave pa imajo tudi slabosti. Z nižanjem temperature zunanjega zraka pada tudi njihova učinkovitost in se direktna poraba el. energije povečuje. Pojavi pa se še ena dilema, kaj se zgodi ob izpadu električne energije, ki včasih lahko traja tudi en dan ali več. V tej situaciji je tovrsten objekt povsem nebogljen. <p/> Vse zgoraj omenjene naprave - sončni kolektorji, toplotna črpalka in prezračevanje so takrat neuporabne. Pojavi se zelo resno vprašanje kaj storiti v taki situaciji? <p/> Ena od možnosti je uporaba lokalnega ogrevala na trda goriva. Toda kakšnega? Objekt ima majhne, zelo pičle toplotne potrebe, vse lokalne peči na trda goriva pa so izdelana za moči najmanj 6 kW in več. Taka naprava bi objekt spremenila v savno, saj bi bile temperature v prostoru občutno previsoke. Vendar obstaja odgovor in to je lončena peč oziroma MALA LONČENA PEČ. <p/> 1 - Zunanji dovod zraka <p/> 2 - Kurilna vrata s steklom <p/> 3 - Avtomatska regulacija dovoda zgorevalnega zraka <p/> 4 - Ročna regulacija dovoda zgorevalnega zraka <p/> 5 - Šamotna zgorevalna komora-Kurišče <p/> 6 - Vpihavanje sekundarnega dela zgorevalnega zraka <p/> 7 - Cona dodatnega zgorevanja <p/> 8 - Prehod dimnih plinov v dimne kanale <p/> 9 - Šamotni dimni kanali – dolžine 3m <p/> 10 - Lončena obloga <p/> 11 - Priklop zgoraj <p/> 12 - Priklop zadaj <p/> Pod pojmom lončena peč se večina ljudi predstavlja na obrtniški način sezidano grelno napravo, ki se kuri z drvmi in ogreva enega ali največ dva bivalna prostora. Pred očmi se nam prikaže kmečka izba, planinska koča ali bivalna soba z keramično pečjo, ki prijetno ogreva prostor. Toda v resnici je lončena peč element, ki ponuja veliko več saj so možnosti izvedbe in uporabe lončenih peči v oblikovnem in toplotno tehničnem smislu izredno široke. <p/> Z uvajanjem novih bivalnih standardov in s tem gradnjo objektov z manjšo porabo energije se je pokazala potreba po individualnih ogrevalnih napravah na trda goriva manjših dimenzij in moči. Proizvajalci lončenih peči smo prepoznali tržno nišo in prilagodili svoje proizvode temu delu tržišča. Razvili smo tako imenovane »MALE LONČENE PEČI«, ki imajo enake lastnosti kot konvencionalne izvedbe, z razliko, da so glede dimenzij in toplotne moči manjše. <p/> Kje so prednosti in zakaj se kupci odločajo za take peči? <p/> Povečuje se trend manjših bivalnih enot in nizkoenergijskih objektov v katerih je poraba energije minimalna in so konvencionalne ogrevalne naprave na trda goriva enostavno premočne. <p/> Toplotne moči od 1,2 – 3,0 KW pri uporabi 3 do 5 kg drv za eno kurjene, so za tovrstne objekte idealne. <p/> Delovanje torej zgorevanje v kurišču je popolnoma neodvisno od zraka v prostoru. Zunanji zrak je v kurišče doveden direktno od zunaj in ne vpliva na stanje prezračevanja v objektu.Krmiljenje zgorevalnega zraka je lahko ročno ali pa avtomatsko. V tem primeru mikroprocesor krmili preko krmilne lopute dovod zraka v kurišče. <p/> Način oddaje toplote z nežnim sevanjem keramičnih površin nudi človeku v smislu zdravja, ugodja in udobja najprimernejšo rešitev. Ker je delež konvekcijske oddaje toplote zaradi nizkih površinskih temperatur manjši, je tudi gibanje toplega zraka po prostoru manj intenzivno in s tem manjše dvigovanje prašnih delcev. To dejstvo pa je še posebno pomembno pri ljudeh z raznimi alergijami. <p/> Sposobnost akumulacije toplote v šamotnih materialih omogoča dolg ogrevalni ciklus do 12 ur. To pomeni nalaganje drv dvakrat na dan in s tem zelo enostavno upravljanje. <p/> Zaradi moderne tehnično dovršene konstrukcije kurišča in dimnih kanalov in s tem popolne zgorevalne tehnike je izkoristek peči zelo visok preko 85, kar pomeni majhno porabo drv in s tem cenejše ogrevanje in manjše deponije. <p/> Zaradi popolnega zgorevanja so temperature v kurišču visoke, kar pomeni večjo učinkovitost naprave in ugodnejše emisije. <p/> Življenska doba take peči je zelo dolga (najmanj eno generacijo), kar pomeni, da je investicija zelo racionalna. Dolgoročna investicija v zanesljiv, okolju prijazen in poceni način ogrevanja. Vzdrževanje in upravljanje je preprosto. Kot energent se uporablja lesno biomasa, ki je ekološko najugodnejša pa še najcenejša. Kurilna vrata z steklom omogočajo vizualni stik z plamenom, ki človeka privlači in mu ponuja dodatno ugodje.Montaža je hitra in čista. <p/> Zelo pomemben je tudi design. Poleg dimenzijskih in oblikovnih posebnosti je pri vseh pečeh možna tudi izbira glazurnih barv oziroma barvnih kombinacij. Ob izbiri različnih glazurnih kombinacij lahko vsak kupec izbere sebi primerno barvno zamisel. Tako dobi vsaka peč popolnoma individualni karakter prilagojen željam in potrebam kupca in je popolni unikat. <p/> Pa še nekaj je <p/> Vsaka peč je okras in dekorativni element v prostoru. Poleg tega je kurjenje in upravljanje z lončeno pečjo prav posebno in prijetno opravilo. Posebnost je v prijetnem sevanju toplote skozi stene peči in mnogih funkcionalnih možnostih. Ogenj s kurjenjenjem lesa prijetno občutimo skozi odprta vrata kurišča, ogenj ostaja vir ogrevanja od pradavnine pa do danes. Kurjenje nam daje občutek sproščenosti. Predstavlja poseben obred, ki je enak pri vsaki od lončenih peči. V vsakem kurišču je ob kurjenju sproščena velika količina energije. Ta se nalaga v šamotni masi lončene peči in kasneje več ur kot nežna, mehka toplota seva v prostor. <p/> Ogrevalo deluje neodvisno od električnega toka v hiši ali olja v cisterni. Lončene peči pokrivajo potrebo po toploti na način kot so jo nekoč koristili predniki. Tako je tudi danes, ter bo še dolgo po tem, ko bodo olje in plin že davno pozabljeni viri.",Promotion
516,"Ojačevalec brezžičnega WiFi signala A9 je odlična izbira za razširitev pokritosti brezžičnega omrežja v vašem domu. Podpira hitrosti prenašanja do 300 Mb/s. <p/> Tenda AC10 AC1200 Smart Dual-Band Wi-Fi je brezžični omrežni usmerjevalnik (WiFi router), ki je primeren za stanovanja z visoko internetno hitrostjo. Ponuja hitrosti do 300 Mbps (2,4 GHz) in 867 Mbps (5 GHz) ter kar tri LAN RJ-45 priključke. Štiri zmogljive antene bodo poskrbele za odličen sprejem in oddajanje signala. Računalnike lahko povežete tudi v žično omrežje preko treh 1000 Mbps priključkov na zadnji strani. Usmerjevalnik se ponaša z uporabniškim vmesnikom in mobilno aplikacijo, ki vam omogoča enostavno upravljanje z omrežjem.",Promotion
756,"Objavljeno: 01 Apr 2008 23:19 Naslov sporočila: Dodajanje fotografij <p/> Če želite svoje prispevke obogatiti s fotografijami in skicami, lahko to naredite na naslednji način: <p/> Slika mora biti že nekje na internetu, če še ni, uporabite enega od servisov <p/> Poskus s servisom shrani.si - gremo na http://www.shrani.si/ - naložimo željeno sliko, zaželjeno je, da jo pomanjšamo na 800x600 (klik na dodatne možnosti) - naredimo copy/paste kode za forum Evo: Slika prikazuje simulacijo Magdalene 3, najdena je bila nekje na internetu.",Instruction
400,"PRAVLJICE IN ZGODBE <p/> O PRAVLJICAH IN PESMIH <p/> Otroci, ali imate radi pravljice in pesmi? Jaz jih imam tako rad! Zunaj je mraz, jaz pa pišem za vas te zgodbe o živalih. Pri tem mi hitijo misli v otroštvo v Slovenskih goricah. Pred očmi imam našo – Ježevo družino – tako so nam rekli – zbrano v viničariji okoli petrolejte. Mica čita povesti, oče popravlja obutev, mi drugi pa luščimo bučnice za olje, prebiramo ajdo za kašne klobase, drobimo koruzo s storžev za koruzne žgance ali pa prebiramo fižol. Nekatere ženske predejo. <p/> Ne, ne morem reči, da bi zaradi nekoliko blede svetlobe petrolejke bilo moje otroštvo bolj žalostno, naopak, bilo je kar veselo, polno radovednosti, hrepenenja pa dolžnosti... <p/> V medlem soju petrolejke so bile sence po kotih in senah polne strahov, še zlasti kadar nam je pravil sosedov Ferdinand – večni mladenič – o zakletih kraljičnah v začaranem gradu, o zmaju, ki je prišel po grajsko hčer, o jari kači, čarovnicah, hudiču, škratih pa o smrti. Pravljice o rojenicah in sojenicah so si najbr že pripovedovali še stari Slovani. In nam je moral Ferdinand večkrat pripovedovati tudi tisto veselo o »ritipozlatiti«. <p/> Zunaj je pritiskal mraz. Sneg je pokrival hrib in dol, iz pritlikavih lesnjač pa se je vlekel dim iz dimnikov naravnost v nebo, čez katero je šla od časa do časa skrivnostna luna. Za zamrznjenimi okenci pa je bilo toplo. V peči ali v štedilniku je prasketal ogenj. Nekje v daljavi, na drugem griču so lajali psi in tulili v bledo luno... <p/> Takrat, za mojih let, je bila narava še vsa čista. Bil je smeh in jok, pesmi in prepiri, pa spet obiski, gostije, krsti, pogrebi in koline. <p/> Danes je vse to precej drugače. Za prvo druga vojna, vsakič po štiri leta trpljenja in bede. Med vojnami pa se življenje spremeni. Partizani so nam osvobodili domovino, mrtvim junakom smo postavljali spomenite. Začeli smo živeti novo življenje, kot si ga je že v rani mladosti zamišljal naš največji junak Tito. <p/> Danes namesto petrolejke sredi kupa fižola na mizi žari žarnica s stropa. Elektrika sveti, greje, žene stroje in kuha. Danes ne pripoveduje pravljic sosedov Ferdinand. Sedimo pred televizijo in vidimo in slišimo, kaj se godi po domoviniin daleč onstran naše zemlje. Pogovarjamo se na daljave in pokličemo znance s pritiskom na električni zvonec... <p/> O vsem tem za naše mladosti skoraj niti sanjati nismo znali. Narava pa je bila čistejša, široka in tiha. Morda so ob pustu ali na gostijah svirali vaški muzikanti. In je prihajala pesem ob raznih prilikah naravnost iz grla, ne pa iz radia ali z gramofonskih plošč. Prihajala je od srca, naša lepa slovenska pesem. <p/> Preteklost se je spremenila v spomine. Še vidim, kako gleda mati za menoj, ko odhajam v svet, za umetnostjo, v Zlato Prago. Po mnogih letih sem se vrnil v svoje Slovenske gorice, med vas, da bi vam povedal nekoliko pravljic o živalih, zapel kakšno pesmico, izoblikoval iz ila kipec in naslikal sliko. Vidite, vse to znam! <p/> Zapisano koj po novem letu 1974",Opinion/Argumentation
93,"V logisticnem pomenu je “ redka bolezen ” – n.pr operabilna otroska epilepsija – izjemen izziv za zdravstveno sluzbo majhne drzave, ki mora zagotoviti najbolj kakovostno obravavo v centrih, ki imajo za to delo dovolj izkusenj – ti pa se lahko razvijejo le v okoljih z dovolj napotitvami, torej v tujini. Slovenija je premajhna, da bi bilo strokovno in ekonomsko racionalno razvijati specializirane time za vse zapletene diagnosticne posege in kirursko zdravljenje otroske epilepsije. Predpogoja “ najmanj 25 operacij letno ” (in ob tem se stevilnih intenzivnih diagnosticnih obravnav) pri tako majhni populaciji ne dosegamo, zato smo nujno navezani na kolaborativno delovanje v mednarodnih mrezah. Seveda, ce v drzavi ni posluha za bolj podjetne zamisli in realno podporo organizaciji, s katero bi lastno znanje razsirili in delovali za paciente v sirsi regiji. Interes bolnikov v regiji obstaja, prihajajo v Slovenijo po druga mnenja in nasvete. A ze dolgo je tako, da v Sloveniji sirsih pogledov zdravstvena politika ni nikoli podprla, celo takrat ne, ko je slo za velika in svetovno uveljavljena imena (nevrokirurgija). Danes kadrovska zasedba komaj zadosca za predpripravo nasih bolnikov, ki jih utemeljeno posiljamo na nadaljnje obravnave v tujino. Stroka niti pri tem nikoli doslej ni dobila podpore managementa. Kje smo se, ce bi hoteli to ponuditi sirsi regiji. <p/> Bilo bi zelo narobe, ce bi v casu “ varcevalnih ukrepov ” v casu svetovne financne krize omejitve zaceli izvajati pri tistih bolnikih, ki so najbolj ranljivi in pri katerih je utemeljeno pricakovati veliko izboljsanje zdravja. Zelo narobe bi bilo, ko bi nedavno zaceta javna diskusija (npr Spomenka Hribar, gotovo dobronamerno) temeljila na slabi obvescenosti. <p/> Dejstvo, da gredo skrbno izbrani otroci z epilepsijo na zdravljenje v najboljse tuje centre, je namrec tudi dokaz kakovosti nasega zdravstva. Nasa razmisljanja na temo “ to be or not to be … an orphan ” so bila dobro sprejeta tudi v mednarodnih krogih, zlasti v Skandinaviji. Razmislja se o nasem predlogu za ciljno projektno delo majhnih drzav na to temo. <p/> prim Igor M Ravnik, vodja Centra za epilepsije otrok in mladostnikov predsednik, drustvo Liga proti epilepsiji Slovenije Ambasador epilepsije, Mednarodna Liga proti epilepsiji",Opinion/Argumentation
301,"Sporočila za javnost <p/> 14.12.2004 <p/> Hura! pozdravlja v Murski Soboti in Cerknici <p/> Hura! diskont, ki je v Ljubljani in Metliki med kupci že prepoznan kot prodajalna, namenjena predvsem tistim, ki se želijo pri nakupovanju obnašati racionalno, odpira svoja vrata tudi v Murski Soboti in Cerknici. <p/> Jutri, 15. decembra, se bo v Murski Soboti na Lendavski 29b odprl že tretji Hura! diskont v svoji verigi. Investicija predstavlja preureditve prodajalne Cash &amp; Carry v vrednosti 46.498.883 tolarjev, investicija v opremo prodajalne pa 19.500.000 tolarjev. Ker smo ocenili, da v obstoječi objekt ni potrebno pomembneje gradbeno posegati, smo zaradi boljše preglednosti prodajalne delno porušili le predelne stene med nosilnimi stebri. Hura! diskont meri 1.035 m2, od tega njegova prodajna površina 656 m2, ostalo pa skladišče, dve hladilnici, dva prostora za garderobo, sanitarije, hodniki ter tehnični prostori. <p/> Kupcem bo namenjenih 50 parkirnih mest. <p/> Obratovalni čas prodajalne bo od ponedeljka do petka od 8,00 do 20,00, ob sobotah od 8,00 do 17,00 in v mesecu decembru ob nedeljah od 8,00 do 12,00 ure. <p/> Naslednji dan, 16. decembra, pa bo Hura! diskont odprl svoja vrata tudi v Cerknici na Cesti 4. maja 25. Investicija v Hura! diskont v Cerknici predstavlja preureditev Mercatorjevega supermarketa v pritličju večnadstropne stavbe UE Cerknica, njena vrednost pa znaša 40.411.980 tolarjev skupaj z opremo. Površina Hura! diskonta meri 719 m2, od tega je prodajne površine 405 m2, ostalo pa predstavljajo skladišča, ločeni garderobi, sanitarije za zaposlene, soba za čistila, pisarna in tehnični prostori. <p/> Pred prodajalno je urejenih 40 parkirnih mest. <p/> Obratovalni čas prodajalne bo od ponedeljka do petka od 8,00 do 20,00 ob sobotah od 8,00 do 17,00 in v mesecu decembru tudi ob nedeljah od 8,00 do 12,00 ure. <p/> Kupci bodo lahko v obeh prodajalnah izbirali med več kot 1.100 izdelki vseh blagovnih skupin, večji izbor izdelkov pa bo na programu pijač, osnovnih živil, pralnih praškov in papirni galanteriji. V ponudbi bodo tudi izdelki iz ostalih blagovnih skupin, kot so pakirano sveže meso in mesni izdelki, sadje in zelenjava, pakiran kruh in krušni izdelki, sladki in slani program, začimbe, izdelki za osebno nego, male živali idr. <p/> Tako Hura! diskont v Murski Soboti kot tudi Hura! v Cerknici bosta imela dve blagajni, opremljeni s POS sistemom, kupci pa bodo lahko plačevali z gotovino, debetnimi plačilnimi karticami in Mercator boni. <p/> V obeh prodajalnah bo zaposlenih po 6 oseb, kar pomeni, da bo število zaposlenih v verigi Hura! diskontov od 9. septembra, ko je začel poslovati prvi Hura! diskont v Ljubljani, zaposlenih skupaj že 27 oseb. <p/> Z odpiranjem Hura! diskontov v Mercatorju sledimo trendom v razvoju maloprodaje in predvsem pričakovanjem kupcev pri oblikovanju prodajnih formatov, namenjenih osnovni oskrbi. Tržne raziskave o odnosu do nakupovanja v hard diskontih namreč kažejo, da je na vseh trgih, kjer Mercator že posluje, velik delež kupcev naklonjenih diskontni prodaji. Na podlagi teh ugotovitev in trendov v ponudbi smo ocenili, da obstaja potencial za razvoj tovrstnega formata prodajalne. Pričakujemo, da bomo v naslednjih letih s širitvijo maloprodajne verige Hura! diskontov v Sloveniji dosegli pomemben tržni delež med diskontnimi ponudniki. Vodilo pri oblikovanju Hura! diskontov je kupcem ponuditi kakovostne izdelke manj znanih blagovnih znamk, katerih glavna značilnost je cenovna konkurenčnost in ob tem oblikovati za kupca kar se da enostavno, vendar pa udobno in prijazno nakupovalno okolje.",Information/Explanation
836,"Ocimum basilicum <p/> Veliko se uporablja v vegeterjanski in mediteranski kuhinji za začinjenje solat, omak, namazov, v paradižnikovih in nekaterih morskih jedeh. Za dišavljenje kisa. Čaj blaži kašelj in pomirja.",Information/Explanation
197,"S prihodom zime se bomo ponovno zbrali v krogih luči, tokrat bomo slavili najdaljšo noč približajočega se solsticija. Vrteli se bomo znotraj kozmičnih energij ter migali v ritmih raznovrstne glasbe. Pustite se okužiti z duhom Psykarne in se nam pridružite na potovanju do korenin najboljše psihadelične trance muzike. <p/> Z veseljem moramo povedati, da nas spremlja tudi Zabaero, producent in dj iz Grčije, ki nas bo obdaril z globokimi psihadeličnimi dark melodijami. Pot se bo začela z energičnim live-actom Brothers of the Light, končala pa z borci masteri3allo, Sun Wu Kong-om and Raakkani-jem, ko bomo slišali karnevalski miks zvokov progressiva, zenonesque-a, goa trance-a, psytrance-a, forest in darkpsy-ja.",Promotion
352,"Naj plesalka 2013 Ana Pandur Predin. Rezultat me je šokiral <p/> "" Draga Parada, Barbra, plesalke in plesalci in seveda vsi, ki ste glasovali! Zahvaliti se moram za nominacijo, saj sem bila presenečena, ko sem se znašla na seznamu glasovanja. Rezultat me je prav šokiral, nisem ga pričakovala. Res sem hvaležna, da se ves trud in toliko vložene energije in ljubezni povrne tudi s tovrstnim priznanjem. Ne dvomim, da smo si vsi, ki smo bili predlagani za nazive, po svoje zaslužili tudi to, da bi jih osvojili, saj prav vsi delamo po najboljših močeh in z vso zagnanostjo. Nagrado bi si zaslužila tudi Parada plesa, saj kot edini tovrstni portal združuje plese in plesalce vseh zvrsti in oblik. Vse moje moči pa so usmerjene naprej, saj pravkar pripravljamo novo predstavo. Cabello 22,11 bo premierno predstavljena 4. marca v Štihovi dvorani ljubljanskega Cankarjevega doma. V predstavi pleševa Rosana Hribar in jaz, za glasbo bosta poskrbela Vito Marenče in Robert Jukič, za dramaturgijo Andreja Kopač, z nami pa sodeluje tudi režiser Matjaž Latin. Navdušena sem, da imam okrog sebe tako fantastično ekipo, da delam pod okriljem Cankarjevega doma in da vas lahko prav kmalu povabim, da si pridete predstavo ogledat! 4. , 6. in 7. marca. Se vidimo! "" (plesalka leta 2013 Ana Pandur Predin se zahvaljuje vsem, ki so glasovali zanjo, ter vabi na ogled nove predstave Cabello 22,11, v kateri bo zaplesala skupaj z Rosano Hribar)",Opinion/Argumentation
567,"Vpisujemo nove člane! <p/> Da bi razširili našo bazo igralcev in k badmintonu pritegnili nove obraze, v klubu vpisujemo nove člane. Otroci bodo lahko spoznavali badminton, njegove osnove, seznanili se bodo s tehniko te igre in nasploh svoj prosti čas koristno in zdravo izrabili. <p/> Gre za oblikovanje nove skupine pod strokovnim vodstvom Natalije Pešehonov, v skupino pa vabimo otroke, rojene leta 2007/2008. Skupina bo poskusno pričela z uvajanjem decembra, in sicer ob ponedeljkih in petkih od 14.15 do 15.15 ure. V primeru velikega interesa bomo oblikovali dodatno skupino oziroma dodali termine. Vabljeni! <p/> Sponzorji",Promotion
305,"IZKORISTITE PRILOŽNOST za jasnost in vpogled v barve vaše duše in pri tem razrešite še težave v odnosih, zgradite trdno samozavest, vzpostavite notranji mir, okrepite svoje talente ter naredite POZITIVNE SPREMEMBE v življenju. <p/> Steklenička 78 – Temenska osvoboditev <p/> Osnovna tema: Od zgoraj na zemljo prihaja silna moč, da pomaga človeštvu. <p/> Glavne lastnosti: Duhovna oseba, ki je spoznala in sprejela svoj življenjski namen in nalogo. Spoznala je, da je življenje božansko in naš največji učitelj, še zlasti kar se tiče srčnih zadev. Telo, um in duša so združeni eno. Vedno je ob pravem času na pravem mestu. Največji dar te osebe je njena neuničljiva volja. Vseeno pa ostaja skromna in ponižna, v najboljšem pomenu besede. Kombinacija neverjetne preobrazbe. <p/> Možni izzivi: V sebi bi znala nositi žalost, ki kar kliče po osvoboditvi. Le s težavo vidi svojo senčno stran. V življenju je mogoče doživela ekstremne izgube in zmage. Počuti se zelo izkušeno, zato ji primanjkuje svežine. Materialne zadeve bi ji znale popolnoma zasenčiti duhovni del življenja. <p/> Duhovna raven: Pomaga razumeti zakon karme. V meditacijo in molitev vnaša jasnost in moč koncentracije. Omogoči razumevanje tega, da pomoč drugim prinaša globlje zadovoljstvo. Stimulira delovanje tretjega očesa. <p/> Mentalna raven: Ozaveščanje, da si s programiranjem svoje podzavesti sami ustvarjamo pogoje okoli sebe. Prebuja zavedanje. Tako lažje opustimo neželene vzorce. Pomaga pri transformaciji vzorcev na mentalni ravni. <p/> Čustvena raven: Po obdobju žalovanja se vrača sreča. Podpira pri delu na sebi. Pomaga pri preobčutljivosti, potrtosti in v vseh vrstah prehodnih obdobij. <p/> Afirmacija: Na vsa področja svojega življenja privabljam voljo in moč.",Promotion
265,"CGP <p/> Celostna grafična podoba <p/> Kaj sploh je celostna grafična podoba ali CGP, kot jo ljubkovalno imenujemo? Kako pomembna je? Naštevamo nekaj dejstev, ki jih je dobro poznati, preden se lotimo oblikovanja celostne grafične podobe (CGP), ali jo prepustimo v izdelavo oblikovalcem. <p/> CGP pomeni začetek! <p/> Celovito komuniciranje podjetja se začne pri celostni grafični podobi, ki mora biti privlačna, enostavna in razumljiva. Kvalitetna celostna grafična podoba odraža vrednote, cilje in usmeritev organizacije ali podjetja ter ustvarja njegovo prepoznavnost v naboru ostalih celostnih grafičnih podob. Podjetje, ki se zaveda pomembnosti CGP, že na pogled deluje urejeno in izkorišča tržne možnosti. <p/> Odgovor je: Pa še kako! Kako boste izstopili iz množice podjetij, ki se ukvarjajo z isto ali podobno dejavnostjo kot vi? ! Kaj pomaga, če so vaše storitve ali izdelki cenovno ugodnejši, pa vas nihče ne prepozna? <p/> Stranke vam bodo težko zaupale, če je vaša vizualna podoba neenotna. S celostno grafično podobo boste od tiskarjev in oblikovalcev lahko zahtevali, na kakšen način in v kakšni obliki se mora vaše podjetje pojavljati v javnosti.",Promotion
455,"Avtor <p/> Julija Potrč (1979) je prevajalka iz finskega in angleškega jezika. Prevedla je številne sodobne finske avtorje, in sicer prevaja prozo, poezijo ter otroška in mladinska dela. Iz angleščine je med drugim prevedla romana Jacka Kerouaca in Johna Bartha (soprevod). Leta 2010 je prejela priznanje za mlado prevajalko za prevod kratkoprozne zbirke Skrivališča Petrija Tamminena. Poučuje finščino na Filozofski fakulteti, njen trenutni projekt je učenje estonskega jezika. Rada hodi na koncerte, se udeležuje literarnih večerov in drugih kulturnih dogodkov ter se druži s prijatelji.",Information/Explanation
827,"Konfeti <p/> Majhni okrasni elementi za vsestransko ustvarjanje in dekoracijo. Konfete posujte po površini za namizno dekoracijo, z njimi napolnite balone, uporabite pri papirnatem in scrapbooking ustvarjanju, za izdelavo okraskov in še veliko več! <p/> Konfeti v obliki rožic imajo v sredini luknjo, zato jih lahko nanizate na nit ali tanko vrvico.",Promotion
98,"V današnji številki Novega tednika je objavljen razpis za direktorja javnega zavoda Zdravstveni dom Šmarje pri Jelšah, ki deluje na območju šestih občin Obsotelja in Kozjanskega. Iskanje novega direktorja traja od maja lani, ko dolgoletni direktor zdravnik Janko Čakš, ni prejel prejel soglasja občinskih svetov vseh občin soustanoviteljic javnega zavoda... <p/> Soglasja ni dobil v Rogaški Slatini in Podčetrtku, kjer so se pritoževali zaradi pomanjkanja zdravnikov, zato je svet zavoda oktobra sprejel ponovni sklep o razpisu za direktorja. Tako je bil pred koncem leta za direktorja izbran kandidat iz Kamnika, ki pa je pozneje napisal odstopno izjavo. Funkcijo direktorja tako kot vršilec dolžnosti trenutno opravlja Janko Čakš, kar pa lahko traja največ leto dni. Po prijavi kandidatov na današnji razpis bo razpisna komisija posredovala poročilo o kandidatih svetu zavoda, ki naj bi odločil o imenovanju direktorja na prvi prihodnji seji. V tem primeru naj bi sledila še soglasja vseh občin soustanoviteljic.",News/Reporting
430,"Sporočilo za javnost <p/> Javna agencija Republike Slovenije za zdravila in medicinske pripomočke obvešča javnost o novih objavljenih informacijah s strani Evropske agencije za zdravila o medsebojnem delovanju klopidogrela in zaviralcev protonske črpalke. <p/> Učinkovitost klopidogrela je lahko zmanjšana, če bolniki sočasno jemljejo zaviralce protonske črpalke (omeprazol ali esomeprazol). To pomeni, da je posledično zmanjšan učinek na zaviranje agregacije trombocitov, kar ima lahko za posledico povečano tveganje za trombotične dogodke, vključno z miokardnim infarktom. <p/> Kljub temu, da ni prepričljivih dokazov, velja priporočilo, da naj se klopidogrel in omeprazol ali esomeprazol ne uporabljata sočasno. <p/> Dodatno pojasnilo s strani Lekarne Pod Sv. Rokom k sporočilu za javnost: - učinkovina klopidogrel se nahaja v zdravilih PLAVIX, ZYLLT in PONTIUS, - učinkovina omeprazol se nahaja v zdravilih ULTOP, ORTANOL in ULZOL, - učinkovina esomeprazol se nahaja v zdravilih NEXIUM, NILAR in EMOZUL. <p/> *** V Sloveniji registrirana zdravila navajamo z njihovim imenom na slovenskem tržišču izključno z namenom lažjega prepoznavanja zdravila s strani uporabnika.",News/Reporting
889,"Yogi Bhajan <p/> Rojen je bil 26. avgusta 1929 v majhni vasici Kot Harkarn v tedanji Indiji kot Harbhajan Singh. Že pri neverjetno mladih 16 letih ga je učitelj Sant Hazara Singh imenoval za mojstra Kundalini joge. Poleg tega se je izšolal v Hatha yogi pod vodstvom Acharya Narinder Dev v Yoga Smriti, v Sivananda Ashramu v Rishikeshu pa je dobil inspiracijo v neskončni Resničnosti Vedanta filozofije. Dokončal je tudi uradni študij psihologije in opravljal službo vladnega uradnika. Leta 1968 je na povabilo, da bi na Zahodu poučeval jogo, odpotoval v Kanado, od tam pa v Los Angeles, kjer je začel predajati znanje in modrost kundalini joge mladim množicam hrepenečim po samospoznanju in svobodnem izražanju. Leta 1971 je postal mojster Bele Tantre (Mahan Tantric), ki s pomočjo vodenih meditacij sprošča ogromno podzavestne negativnosti. Leta 1970 je postal glavna verska in upravna avtoriteta Sikhovske darme na Zahodu. Prizadeval si je za širjenje znanosti in prakse Kundalini Joge po celem Zahodu in za oblikovanje skupnosti učiteljev kundalini joge za Vodnarjevo dobo. 6. oktobra 2004 je pri starosti 75 let zapustil svoje fizično telo. <p/> ""Tvoj um je tvoj služabnik, tvoje telo je tvoje vozilo, tvoja duša je tvoj dom. Nič ni zunaj nas, vse je v nas."" YB",Information/Explanation
