,text,labels
438,"Poročilo (Feasibility study - Towards a mobility scoreboard: Conditions for Learning Abroad in Europe) vsebuje niz predlaganih indikatorjev, ki se osredotočajo na pogoje za spodbujanje učne mobilnosti v visokošolskem izobraževanju. Omrežje Eurydice ga je pripravilo po naročilu Evropske komisije. Države članice so se namreč s priporočilom Sveta ministrov EU leta 2011 zavezale k spodbujanju mobilnosti in odstranjevanju ovir za učno mobilnost, poročilo pa predstavlja prvi poskus omrežja za določitev okvirnih kazalnikov za spremljanje tega procesa. <p/> V poročilu je pozornost posvečena predvsem kontekstualnim pogojem, ki mobilnost omogočajo, jo spodbujajo ali zavirajo. Študija prinaša primerjavo stanj v evropskih državah glede stateškega načrtovanja učne mobilnosti, zagotavljanja svetovanja in podpore, finančne podpore za mobilnost, prenosljivosti štipendij, poučevanja tujih jezikov in jezikovne priprave, priznavanja študija v tujini, posvečanja posebne pozornosti prikrajšanim skupinam učečih itd. <p/> Poročilo zajema podatke iz 33 držav (vseh 28 držac članic EU, Islandijo, Norveško, Švico in Turčijo). Referenčno leto za podatke v poročilu je 2011/12. Omrežje načrtuje, da bo poročilo izhajalo na vsaki dve leti. <p/> Novo poročilo Physical Education and Sport at School in Europe (Športna vzgoja in šport v šolah v Evropi) orisuje stanje na področju športne vzgoje in športnih dejavnosti v šolah v 30 evropskih državah. Poročilo pokriva primarno in sekundarno raven izobraževanja in ponuja vpogled v naslednje teme: • nacionalne strategije in široke pobude, kjer obstajajo, • status telesne vzgoje v nacionalnih kurikulumih in usmerjevalnih dokumentih, • priporočeni čas pouka, namenjen športni vzgoji in športnim aktivnostim, • ocenjevanje učencev, • izobraževanje učiteljev, • dejavnosti izven obveznega programa in • načrtovane nacionalne reforme. Poročilo je rezultat poglobljene analize podatkov, ki so jih priskrbele nacionalne enote omrežja Eurydice, in predstavlja prvi poskus Evropske komisije opredeliti ključne prednosti in pomanjkljivosti ureditev področja športne vzgoje v šolah po Evropi. <p/> Matematična kompetenca je osnovna sestavina široke palete disciplin, poklicev in področij življenja. V študiji Eurydice so osvetljeni bistveni elementi usmeritev, politik in praks, ki oblikujejo pouk matematike v evropskih izobraževalnih sistemih, in sicer je poročilo osrediščeno na reforme učnih načrtov za matematiko, metode poučevanja, preverjanja in ocenjevanja znanja ter izobraževanja učiteljev. Opisani so ukrepi, s katerimi se spopadajo države z nizkimi dosežki dijakov in spodbujajo dijake k učenju matematike. <p/> Študija temelji na obsežni analizi stanja poučevanja in učenja matematike, glavnih ugotovitvah mednarodnih raziskav PISA in TIMSS ter rezultatih pilotne raziskave Eurydice (SITEP) o vsebini programov začetnega izobraževanja učiteljev. V študiji je sodelovalo 31 držav (države EU, Islandija, Lihtenštajn, Norveška in Turčija) in zajema referenčo leto 2010/11. <p/> Novo poročilo omrežja Eurydice Funding of Education in Europe - The Impact of the Economic Crisis prinaša podatke o trendih porabe v izobraževanju v petintridesetih evropskih regionalnih in nacionalnih sistemih izobraževanja v obdobju med 2002 in 2012. Poročilo analizira vpliv finančne in gospodarske krize na proračune za izobraževanje po Evropi. <p/> V slovenskem prevodu je na voljo študija Naravoslovno izobraževanje v Evropi: nacionalne politike, prakse in raziskave. <p/> V študiji so zbrane informacije o poučevanju naravoslovja v Evropi in predstavljene trenutne usmeritve, politike in strategije, usmerjene k izboljšanju in spodbujanju poučevanja in učenja naravoslovja. Našteti in opisani so podporni ukrepi za učitelje in šole, ki želijo navdušiti učence za naravoslovje. Vključeni so tudi pregled stanja na področju naravoslovnega izobraževanja, glavne ugotovitve mednarodnih raziskav PISA in TIMSS ter tudi rezultati pilotne raziskave Eurydice (SITEP) o vsebini programov začetnega izobraževanja učiteljev. <p/> V študiji je sodelovalo 31 držav (države EU, Islandija, Lihtenštajn, Norveška in Turčija) in zajema referenčno leto 2010/11.",Information/Explanation
212,"2 comments on “ Vedeževanje – razkriti triki ” <p/> Jaz pa mislim, da ravno naključja ne obstajajo, ampak, da je vse kar doživljamo posledica naših misli (negativnih ali pozitivnih) ter ravnanj in odločitev v preteklosti. Tako, da vse dogodke nekako privlačimo k sebi, da nas nekaj naučijo.",Forum
813,"Ultimate survival oz. neverjetno preživetje <p/> Leto dni je naokoli, jaz pa zopet pri izzivu v stilu Beara Gryllsa, če lahko teden dni ""preživim"" le z bančno kartico :). <p/> p.s.: kje je po vašem mnenju najbolj nenavadno mesto za plačevanje s kartico? 🙂 p.s. 2: najbolj izviren nasvet/namig popeljem na večerjo v Cubota 🙂",Opinion/Argumentation
566,Uporaba: <p/> Izdelek nežno vtrite v vlažne lase. <p/> Splahnite in ponovite postopek. <p/> Za najboljše rezultate je priporočljiva redna uporaba.,Instruction
877,"Po tem ko so državni prvaki postali Polanski Banditi, so ta laskavi naslov osvojile še ŠDMH Zverine, ki so se 6. marca podale v boj za naslov državnih prvakinj, proti ženski ekipi Borovnice. <p/> Po napetih prvih dveh tekmah proti ekipi iz Borovnice, kjer je bil rezultat obakrat neodločen, je bila tekma odločilna. Vendar zverine niso podlege pritiskom in takoj na začetku tekme povedle z 1:0. Tekma je bila vse do konca napeta, saj so punce iz Borovnice imele kar nekaj priložnosti, vendar se vratarka zverin ni pustila premagati. S končnim izidom 3:2 so zasluženo slavile zverine. Strelka vseh treh golov pa je bila Kristina Šifrar. <p/> Zverine pa čaka še ena preizkušnja v mednarodni ligi, kjer trenutno zasedajo 3. mesto in so se uvrstile na zaključni turnir ki bo potekal začetek maja v Avstriji.",News
36,"Bankrot lahko za pogumne ljudi pomeni začetek česa novega, boljšega, uspešnejšega in srečnejšega. <p/> Bankrot podjetja ali posameznika pa ne pomeni propada. Nasprotno. Za pogumne lahko pomeni začetek česa novega, boljšega, uspešnejšega in srečnejšega. <p/> Zase trdim, da sem še vedno bogat. Bogastvo je družina, so zdravi otroci in osebno zdravje. Je zadovoljstvo s tem, kar imamo in je sreča ob vsakdanjih radostih in težavah. Je vizija, cilj in upanje ter borba za vse tisto, kar imamo radi. <p/> Premoženje podjetja ali tudi posameznika ni nujno tudi bogastvo. <p/> Premoženje podjetja ali tudi posameznika ni nujno tudi bogastvo. Premoženje je skrb, je obveza, da se premoženje veča ali vsaj ohranja vrednost. Je neprestana obveznost do zaposlenih, države in drugih. Zahteva vsakodnevno skrb za gospodarno in učinkovito izrabo ter ustvarjanje dodane vrednosti, iz katere dobivajo denar za življenje zaposleni. Zaradi tega in predvsem zaradi tega zaslužijo lastniki in direktorji premoženja posebno spoštovanje. Žal v Sloveniji nismo na takšni duhovni stopnji razvitosti družbenih odnosov in vrednot, da bi to razumeli. Ljudje prepogosto zmotno mislijo, da premoženje ljudi osrečuje. Napačno menijo, da ljudje, ki izgubijo premoženje, izgubijo tudi srečo. <p/> Mnogi pa šele takrat najdejo srečo oziroma se je zavedo. Šele tedaj spoznajo, da obstajajo tudi druge stvari, kot je le zadovoljstvo ob upravljanju premoženja in podjetja. <p/> Tudi zaradi teh spoznanj je moja bolečina ob brodolomu podjetja znosnejša. Ne nazadnje je premoženje le vir dohodkov lastnikov in zaposlenih za potrebe življenja. Če iz kakršnihkoli razlogov to premoženje ne daje več dovolj dohodkov za preživljanje, ga je treba prestrukturirati oziroma mu spremeniti namembnost.",Opinion/Argumentation
125,"Komentarji Število komentarjev: 2 <p/> Napisal dmjn (4 Junij, 2012 - 09:00) <p/> Kaj pa ostane predsedniku, ki mu že od vsega začetka nagaja ne samo opozicija, pač pa tudi vse njene izpostave v civilni družbi, državnih organih in še kje! V Delu se je danes po končanem Kočevskem zboru pravne naslednice KPS pojavil tipični DEZINFORMACIJSKI ČLANEK z naslovom Okrožnica 2, v katerem uredništvo kot čisto resnico objavlja čisto izvišljene stvari na račun ministrstva za šolstvo in vse ostalo. Gre za povsem kalsičen agitprop, ki je bil v totalitarizmu nekaj običajnega, v demokraciji pa ga težko uvrstimo med sprejemljiv način novinarskega dela! Celo kulturniška Naša četica pesnika, ki naj bi bil zgolj kulturnik, se je v času novega Janševega mandata povsem očitno uvrstila med agitpropovske dosežke tistih, ki mislijo, da je zanje oblast rezervirana in neodtujljiva!",Forum
776,"Markerji za tkanine Marabu Textil Painter so polnjeni z barvami za tkanine na vodni osnovi. Z njimi lahko ustvarjate na skoraj vseh svetlih in temno obarvanih naravnih tkaninah, s katerih so bili predhodno odstranjeni vsi ostanki apreturnih sredstev, belila, mehčalca in umazanije. Utrjeni motivi so obstojni proti bledenju in pranju v pralnem stroju pri temperaturah do 60°C. Tkanine navkljub narisanim motivom ohranijo svojo mehkobo. <p/> Mnenja strank",Information/Explanation
859,"Koliko milijard evrov štrli iz naše bančne luknje? <p/> Smo slovensko bančno luknjo napolnili s preveč milijardami? Samo za največjo banko naj bi porabili milijardo preveč <p/> Če gre verjeti nekaterim ekonomistom, bančnikom in celo kriminalističnim izsledkom, je bila slovenska bančna luknja dejansko preplitva za vse davkoplačevalske milijarde, ki so poniknile vanjo. Po nekaterih ocenah naj bi samo za sanacijo največje banke namenili milijardo evrov preveč. Vseh napak pri sanaciji bank pa naj bi bilo za vsaj slabe tri milijarde evrov. Po bančni luknji bodo evropskim opozorilom navkljub lahko brskali domači revizorji. A le omejeno, saj do nekaterih dokumentov domače krovne banke ne bodo imeli dostopa. Povprečen državljan, ki bi svoj vložek v sanacijo bank lahko namenil, denimo, lepemu luksuznemu eksotičnemu potovanju, pa se bo moral zadovoljiti s temi (omejenimi) izsledki. <p/> Z bančno luknjo se že leta ukvarjajo bančniki, politiki, kriminalisti in nenazadnje tudi čisto običajni državljani. Kako tudi ne, saj je bila zadnja finančna injekcija za pomoč bankam leta 2013 tako ""debela"", da je preprosto ne gre kar tako ""požreti"". Dobre tri milijarde evrov je davkoplačevalce stalo zadnje reševanje bank pred štirimi leti. In prav zaradi pomislekov in domnev, da je bila celotna sanacija predimenzionirana za več milijard evrov, si ljudje želijo tudi epilog te zgodbe. Verjetno nihče v Sloveniji sicer ne računa na takšen zaključek, kot so ga v svoji bančni zgodbi spisali Islandci. Ta država s komaj nekaj več kot 300.000 prebivalci je namreč z zaprtjem 30 bankirjev in finančnikov, ki so zakrivili propad treh bank leta 2008, postala vzor zahodnega sveta v tem, kako preganjati kaznive prakse v bančništvu. Kako si bomo zaključek zgodbe spisali doma, pa bo moral pokazati čas. <p/> Kam so šle milijarde? <p/> Marsikdo je leta 2013 verjel, da je velika davkoplačevalska injekcija bankam res potrebna. Do zadnjega centa. O tem so državljane prepričevali bankirji, ne le domači, tudi evropski, tisti iz Evropske centralne banke osrednje finančne institucije v evroobmočju. In če je guverner Slovenske banke Boštjan Jazbec tedaj dejal, da ""bodo slovenske banke po dokapitalizaciji ene bolje dokapitaliziranih v evro območju"", laiki v to niso mogli dvomiti. <p/> Kaj se je pravzaprav zgodilo? Konec leta 2012, ko so začele vznikati domneve, da bo morala Slovenija zaradi pridelanih slabih terjatev v slovenskih bankah zaprositi za mednarodno pomoč, je parlament z noveliranim zakonom o bančništvu Banki Slovenije širše odprl vrata za ukrepanje v bankah v težavah. Slabo leto pozneje je tako Banka Slovenije skupaj z ministrstvom za finance naročila pregled kakovosti sredstev in stresne teste za NLB, NKBM in Abanko ter pod posebnimi pogoji za Banko Celje, Gorenjsko banko, Probanko, Factor banko, Unicredit banko ' Slovenija, Hypo Alpe Adria Bank in Raiffeisen banko. Pregled kakovosti sta izvedla Deloitte in EY, stresne teste pa Oliver Wyman in Roland Berger. <p/> Ocene so pokazale, da naj bi kapitalski primanjkljaj v pregledanih bankah v primeru neugodnega scenarija znašal skoraj pet milijard evrov in da za dokapitalizacijo NLB, NKBM in Abanke potrebujemo tri milijarde evrov. Te smo davkoplačevalci tudi ""poravnali"", ne le z davkoplačevalskim denarjem, pač pa tudi tako, da je država razlastila imetnike podrejenih obveznic in delnic podržavljenih bank. Mali delničarji - po podatkih Združenja malih delničarjev naj bi škodo utrpelo približno 100.000 imetnikov delnic in 2000 lastnikov podrejenih obveznic s 600 milijoni evrov premoženja, približno pol milijona varčevalcev pri pokojninskih družbah, družbah za upravljanje in zavarovalnicah, pa tudi mnoga podjetja in občine - so sicer protestirali in iskali sodne rešitve. Ustavno sodišče je tudi po odgovorih iz Evrope presodilo, da deli bančne zakonodaje, ki so omogočili prisilni izbris kvalificiranih obveznosti, niso v nasprotju z ustavo in niso posegli v pravico do zasebne lastnine. Neustavno pa je, da prizadetim zakonodaja ni zagotovila učinkovitega sodnega varstva. Zato je sodišče državnemu zboru naložilo odpravo neustavnosti v roku pol leta in odredilo odložitev začetka teka zastaranja odškodninskih zahtevkov. <p/> Preveč denarja v banke <p/> Kmalu se je začelo šušljati, da smo v banke vendarle vložili preveč denarja. Že pred dvema letoma je neimenovani uslužbenec Banke Slovenije v pogovoru za Finance zatrdil, da so bili podatki, ki so bili podlaga za ukrepe Banke Slovenije v nato podržavljenih bankah, domnevno prirejeni, banke pa preveč kapitalizirane. Lani je v povezavi s sanacijo bank stekla kriminalistična preiskava, kjer so kriminalisti vzeli pod drobnogled Banko Slovenije, NLB in tudi revizijski hiši Ernst & Young in Deloitte. Letos objavljeni predlog za odredbo o preiskavi pa je prinesel znane očitke in argumente, ki vse od podržavljanja bank in njihove sanacije konec leta 2013 prihajajo s strani razlaščenih malih delničarjev in imetnikov podrejenih obveznosti. Osnovna dilema je namreč, kolikor je razumeti zapletena dejstva, da je bila slika bančnega portfelja še sredi leta 2013 pozitivna, po ponovnih ocenah po le nekaj mesecih pa se je odprla globoka bančna luknja, zaradi katere smo pred štirimi leti bankam tudi ponudili trimilijardno finančno injekcijo. Da je bila torej celotna sanacija bank prikrojena tako, da so v njej vse izgubili imetniki podrejenih obveznic. In da bi morda kapitalski primanjkljaj v slovenskih bankah tedaj lahko ocenili bistveno nižje. <p/> Utemeljen sum zlorabe uradnega položaja je bil, kot so poročali slovenski mediji, očitan guvernerju Banke Slovenije Boštjanu Jazbecu, nekdanjima viceguvernerjema Stanislavi Caprirolo in Janezu Fabijanu ter Tomažu Čemažarju iz centralne banke. Teza tožilstva pa je bila, da so se zavedali, da poročila o stanju NLB niso bila izdelana v skladu s pravili in sprejemljivimi podlagami, zato ni bilo pravne podlage za izredne ukrepe v NLB. <p/> Da je bila velikost bančne luknje predimenzionirana, je preiskovalni komisiji DZ potrdil nekdanji član uprave NLB Andrej Hazabent, ki je ocenil, da naj bi samo v NLB vložili za milijardo denarja preveč. Med drugim je komisiji povedal, da dobiček iz poslovanja NLB pada, ""torej izhaja iz ukinjanja previsoko oblikovanih rezervacij. Če je ob prenosu nastala izguba 500 milijonov evrov, je sanacija NLB ob vplačilu 1,1 milijarde evrov ocenjena na 1,6 milijarde evrov, to je milijardo preveč,"" je orisal. <p/> Časnik Delo pa je sredi prejšnjega meseca razkril študijo ekonomista Veljka Boleta, ki je izračunal, da naj bi bila bančna luknja predimenzionirana za več milijard evrov. <p/> Ovire iz Evrope <p/> Na odgovore in dejstva o bančni luknji bo treba torej še počakati. Neznanka pa ostaja, ali se bodo prave številke sploh kdaj izkristalizirale. Na državne tožilce so se namreč takoj začeli vrstiti pritiski o nezakonitem delovanju pri zbiranju informacij v bankah. Predsednik Evropske centralne banke Mario Draghi je tako že lani protestiral zaradi, po njegovem, nezakonite zaplembe informacij Evropske centralne banke (ECB). ECB se je zaradi zaplembe njene dokumentacije v okviru omenjene kriminalistične preiskave obrnila tudi na ustavno sodišče. Ustavno pritožbo zoper samo odredbo pa je vložila že Banka Slovenije. <p/> Pred nekaj tedni pa se je Evropska komisija odločila Sloveniji poslati prvi opomin v okviru postopka ugotavljanja kršitev evropske zakonodaje v povezavi z zaplembo informacij ECB v okviru kriminalistične preiskave v Banki Slovenije julija lani. <p/> Medtem se je slovenska vlada odločila, da bo popravila bančni zakon tako, da bo računsko sodišče lahko presojalo smotrnost in pravilnost poslovanja Banke Slovenije ter odločitev, ki so vodile v porabo javnih sredstev. A v omejenem obsegu. Državni revizorji namreč ne bodo smeli revidirati izvajanja denarne politike, uporabe in razlage prava in praks nadzora in ne bodo smeli posegati v pristojnosti Banke Slovenije, ki jih ta izvršuje kot sestavni del evropskega sistema centralnih bank. Prav tako računsko sodišče ne bo moglo Banki Slovenije naložiti popravljalnih ukrepov ali jo pozvati k razrešitvi guvernerja. <p/> Na računskem sodišču so sicer že opozorili, da za izrek mnenja o poslovanju banke potrebujejo uvid v celotno dokumentacijo, prvi mož računskega sodišča Tomaž Vesel pa je celo dejal, da ""ni primerno, da bi Banka Slovenije ali ECB , katerega del je Sanka Slovenije, lahko odločala o tem, katero dokumentacijo smerno pregledati in katere ne. Razumljive pa so stroge omejitve uri javni objavi ugotovitev glede teh dokumentov"". <p/> Ker naj bi novelirani zakon, ki so računskemu sodišču podelil _menjene pristojnosti, začel /eljati šele prihodnje leto, bo reba na epilog o bančni luknji ) čitno še nekaj časa počakati.",Opinion/Argumentation
346,"Izziv: Zaradi visoke frekvence obiskovalcev je bilo potrebno upoštevati različne kulturne navade ljudi pri uporabi toaletnih prostorov. Uporabljali so klasični higienski toaletni papir, ki je pogosto povzročal mašenje odtokov. Praznjenja greznice so povzročala še dodatne stroške, posledica vsega tega, pa so bile tudi neprijetne vonjave. <p/> Potrebe in rešitev: Potrebovali so nekaj, kar bi jim omogočilo: - odpravo mašenja odtokov, - zmanjšanje intervalov čiščenja greznic, - odpravo neprijetnih vonjav v sanitarijah - znižanje stroškov povezanih s tem, - večjo prijaznost do okolja. To smo jim omogočili s toaletnim papirjem Bio Active, ki je izdelan na osnovi BATP tehnologije. (biologic active tissue paper) <p/> Rezultat: VISOKA RAZGRADNJA FEKALIJ, KAR JE POSLEDICA: <p/> - zmanjšanje mašenja odtokov za več kot 50, - znižanje stroškov odvoza fekalij in čiščenja odtočnih cevi za več kot 50, - odprava neprijetnih vonjav (še posebno ob spremembi vremena) - večja skrb in prijaznost do okolja. <p/> Dobili smo primeren papir za večje število obiskovalcev. Papir je hitro razgradljiv. Vse skupaj je cenejše. Bernard PETROVČIČ",Promotion
794,"PRAVKAR IZŠLO! Zbirka kuponov za popuste na izdelke in storitve za vašega psa - ekskluzivni popusti veterinarjev, trgovin za male živali, pasjih frizerjih, pasje hrane, itd. <p/> V knjigi boste našli pestro ponudbo različnih kakovostnih ponudnikov, ki so samo za vas in vaše kužke pripravili posebne in edinstvene ugodnosti, ki se jih splača izkoristiti. Denar, ki ga boste prihranili, lahko bolj smotrno izkoristite za poletno razvajanje z vašim psom ob sladoledu in morju ali za kak lep izlet, na katerem se bosta še bolj povezala. <p/> Knjižica je tudi dobrodelna! Od vsake prodane knjige bo založnik namreč 1,5 € namenil Zavodu PIT <3",Promotion
648,"Spoštovani ! prosim če objavite to moje razmišljanje ! Javni sektor se finansira iz proračuna, katerega pa ""polni"" gospodarstvo. To isto gospodarstvo je v zadnjih DESETLETJIH in še kaj, šlo skozi toliko kriz, a je vse preživelo. Če se še spomnimo zadnjih kriz, ko nam je ta ista ""sedaj štrajkajoča administracija"" belila in polnila glave, da je masa za plače v firmah taka kot pač je, da se je na da povečati, najdemo pa naj si NOTRANJE rezerve in si to maso tudi delimo.... Kje in kakšen je sedaj obraz te iste administracije, ki nas je takrat ""učila gospodariti"" , sedaj, ko pa je prišla ZA NJIH nasploh PRVA KRIZA in iz državne blagajne pač ni vzeti, ker je prazna, pa tega sama sebi ne zna oz. noče dopovedati. Tokrat solidarnosti ni !??!! Poleg tega, da imajo vsi zaposleni v DU zagarantirana delovna mesta, kar v gospodarstvu še zdaleč ni, v povprečju sicer višjo izobrazbo od gospodarstva, ne pa večje odgovornosti ker izvajajo tisto, kar jim je predpisano, v večini lagodno delo, pa še dobre pogoje za delo imajo.... in še in še, neprimerljivo z gospodarstvom. Če komu od delavcev javne uprave to in tako delo ni všeč, naj da odpoved in pride v gospodarstvo. Tu bodo delovni pogoji drugačni, plače prav tako, ni napredovanj glede na delovno dobo.... in še je ugodnosti, ki jih v gospodarstvu ni kot je to v DU. Poleg vsega bi morala ta vlada ""prerešetati"" vso upravo, ugotoviti VIŠEK zaposlenih in jih poslati na zavod za zaposlovanje, kot je to v gospodarstvu in denar se v proračunu takoj prihrani, saj so prejemki iz zavoda veliko manjši. Vpeljevanje računalniškega poslovanja je prineslo poenostavitve postopkov napram prejšnjemu ročnemu delu, število zaposlenih pa se v DU povečuje. Kje je tu logika ? Ni to že nesramno posmehovanje iz gospodarstva ? Prav vsi po vrsti bi ""utihnili"" in počakali na boljše čase za boljše plače. Saj ne mislim, da DU ni treba, le zracionalizira naj se, saj je zaposlenih v JU po nekaterih sektorjih celo med 30 in 40 % preveč. Tu je MASA za plače JU in iskanje notranjih rezerv. Če je nekdo viška je to lahko tako v DU kot v gospodarstvu in zakaj privilegij; delavec iz gospodarstva na ""dela borzo"", zaposleni v JU pa ne, ker ta ne deli svojega denarja za plače, temveč prispevkov gospodarstva. Če javni upravi ni dovolj plača med 1.000 in 2.000 Evri in bi se jim zmanjšana za morda 100 Evrov zdela nemogoča za preživetje, naj se spomnijo na svoje sosede, znance, sorodnike, upokojence, brezposelne...., ki morajo preživeti mesec z 250 Evri socialne pomoči ali 450 Evri plače za delo, ki ga ti isti gospodje ne marajo in se ga sramujejo. Nas v gospodarstvu ni sram opravljati nobenega dela, njih pa je lahko SRAM, da so tako ""požrešni in nesolidarni"" do tistih, ki služijo denar za njihove, ne prav male plače, za delo ki ga opravljajo. Čeke moramo plačati tudi mi ""mali"" , a z veliko veliko manjšimi prihodki. ""Kjer denarja ni, tudi vojska ne more vzeti"". To naj bo tudi sedaj vodilo stavkajoči javni upravi !!! Pa lepo pozdravljeni stavkajoči, bi rekel Bogdan Pleša --------------------------------------------------------------------------------------------------------- 4.11.2010 Spoštovani ! Ne morem si predstavljati, da je država tako RAZSIPNA z raznimi pomočmi in podporami kategorijam ljudi, ki so za to neupravičeni ali pomoči več niso potrebni. Vsakega 20. v mesecu opazujem, kako se v M.Soboti to izigrava. Romi se po pomoč na parkirišče NLB pripeljejo z Mercedesi, BMW, Audiji ....., dvignejo podporo, nato pa zasedejo lokale in pijančujejo. Na to sem že opozoril CSD in predlagal, naj ponovno ugotovijo, kdo je dejansko upravičen do podpore, a gospe ne dvignejo ritke in bi šle na teren preverit dejansko stanje. Družina ki ima avto, ni socialni problem in ji , po moje, podpora ne pripada. Kako ""težko"" je ugotoviti lastnika vozila, če iz baze podatkov registracije vozil ""potegnemo"" vsa vozila, registrirana v naselju npr. Pušča, nič lažjega, le hrabrost je treba imeti in pošteno opravljati svojo - dobro plačano in sigurno ""javno delo"" za plačo katerega se javni uslužbenci borijo. Kje pa je odgovornost za svoje delo. Se zavedajo da s tem odžirajo kruh dejansko potrebnim pomoči ? Preveriti bi bilo potrebno tudi t.z. ""ločene pare"", ki so ločeni le zato, da je gospa samohranilka, dejansko pa živijo še naprej skupaj. Spet nekdo ni opravil svojega dela. Je to občina, KS ali druga sredina ki ve dejansko stanje, CSD ki dajejo pomoč in podporo in še kdo. Če bi vsi ""za plačo štrajkajoči"" raje opravljali svoje delo kot je treba in se vsaj malo zavedali odgovornosti za svoje delo, bi bilo veliko veliko bolje. Vseh nepravilnosti res ni mogoče ugotoviti saj so predvsem Romi ""zviti"", je pa dejstvo, da bi veliko veliko denarja ostalo v državni blagajni za druge, nujne potrebe. Predvsem g. Svetlik se ob tem mora zamisliti in urediti zadeve na TEM svojem področju. Če tega ne zmore ali ne zna, NAJ ODSTOPI, saj nesposobnih ministrov ni marala že Marija Terezija in tudi sedaj so nezaželjeni. Mogoče sem malo oster, a rez je končno že potrebno narediti tudi na tem področju. Če zadevo dobro analizirate ugotovite, da imam prav, le svoje delo je treba opraviti kot se šika in za katero smo plačani, četudi je neprijetno . Vse to pišem za dobro vseh tistih, ki so pomoči dejansko potrebni za golo preživetje, ne pa za luxus in pijančevanje ! LP !!!!! ------------------------------------------------------------------------------------- 10.12.2010 STAVKA JAVNEGA SEKTORJA - kaj to sploh je, je to res ? RAZMIŠLJAM A MI NI JASNO ?! Javni sektor se finansira iz proračuna, katerega pa ""polni"" gospodarstvo. To isto gospodarstvo je v zadnjih DESETLETJIH in še kaj, šlo skozi toliko kriz, a je vse preživelo. Če se še spomnimo zadnjih kriz, ko nam je ta ista ""sedaj štrajkajoča administracija"" belila in polnila glave, da je masa za plače v firmah taka kot pač je, da se je na da povečati, najdemo pa naj si NOTRANJE rezerve in si to maso tudi delimo.... Kje in kakšen je sedaj obraz te iste administracije, ki nas je takrat ""učila gospodariti"" , sedaj, ko pa je prišla ZA NJIH nasploh PRVA KRIZA in iz državne blagajne pač ni vzeti, ker je prazna, pa tega sama sebi ne zna oz. noče dopovedati. Kje vzeti ? Tokrat solidarnosti ni !??!! Poleg tega, da imajo vsi zaposleni v JU zagarantirana delovna mesta, kar v gospodarstvu še zdaleč ni, v povprečju sicer višjo izobrazbo od gospodarstva, ne pa večje odgovornosti ker izvajajo tisto, kar jim je predpisano, v večini lagodno delo, pa še dobre pogoje za delo imajo.... in še in še, neprimerljivo z gospodarstvom. Če komu od delavcev javne uprave to in tako delo ni všeč, naj da odpoved in pride v gospodarstvo. Tu bodo delovni pogoji drugačni, plače prav tako, ni napredovanj glede na delovno dobo.... in še je ugodnosti, ki jih v gospodarstvu ni kot je to v JU. Poleg vsega bi morala ta vlada ""prerešetati"" vso upravo, ugotoviti VIŠEK zaposlenih in jih poslati na zavod za zaposlovanje, kot je to v gospodarstvu in denar se v proračunu takoj prihrani, saj so prejemki iz zavoda veliko manjši. Vpeljevanje računalniškega poslovanja je prineslo poenostavitve postopkov napram prejšnjemu ročnemu delu, število zaposlenih pa se v JU celo povečuje. Kje je tu logika ? Ni to že nesramno posmehovanje iz gospodarstva ? Prav vsi po vrsti bi ""utihnili"" in počakali na boljše čase za boljše plače. Saj ne mislim, da DU ni treba, le zracionalizira naj se, saj je zaposlenih v JU po nekaterih sektorjih celo med 30 in 40 % preveč. Tu je MASA za plače JU in iskanje notranjih rezerv. Če je nekdo viška je to lahko tako v JU kot v gospodarstvu in zakaj privilegij; delavec iz gospodarstva na ""dela borzo"", zaposleni v JU pa ne, ker ta ne deli svojega denarja za plače, temveč iz prispevkov že tako močno podhranjenega gospodarstva. Če javni upravi ni dovolj plača med 1.000 in 2.000 Evri in bi se jim zmanjšana za morda 100 Evrov zdela nemogoča za preživetje, naj se spomnijo na svoje sosede, znance, sorodnike, upokojence, brezposelne...., ki morajo preživeti mesec z 250 Evri socialne pomoči ali 450 Evri plače za delo, ki ga ti isti gospodje ne marajo in se ga sramujejo. Nas v gospodarstvu ni sram opravljati nobenega dela, njih pa je lahko SRAM, da so tako ""požrešni in nesolidarni"" do tistih, ki služijo denar za njihove, ne prav male plače, za delo ki ga opravljajo. Čeke moramo plačati tudi mi ""mali"" , a z veliko veliko manjšimi prihodki. Kje je konec pohlepnosti javne uprave ali le Posedija. Nekoč smo ""hranili"" Beograd in ko ni bilo več mogoče dati več, nas napade. Bo to storil tudi javni sektor in uničil gospodarstvo in izžel državo ??? ""Kjer denarja ni, tudi vojska ne more vzeti"". To naj bo tudi sedaj vodilo stavkajoči javni upravi !!! Pa lepo pozdravljeni stavkajoči, bi rekel Bogdan Pleša ! <p/> ŽALOSTNO , le kako dolgo bodo ljudje to še prenašali, se sprašujem ? <p/> Obrazložitev neustreznosti:",Other
